handle,title,body_html,vendor,type,tags,published,option1_name,option1_value,option2_name,option2_value,option3_name,option3_value,sku,weight,inventory_tracker,inventory_quantity,inventory_policy,fulfillment_service,price,compare_at_price,requires_shipping,taxable,barcode,image_src,image_alt,gift_card
ricky-straight-super-t-mens-jean,Ricky Straight Super T Mens Jean,"A key piece from our spring collection, this iteration of our Ricky captures the essence of our sun bleached denim series to perfection. A classic straight leg jean is the fit favorite among True Religion men and is the ideal canvas to support this edgy wash. A rigorous finishing process delivers a washed out indigo shade and is then sanded down to carry out the perfect amount of distress. A sprinkling of bleach adds a distinct touch as does the thick Super T topstitch construction in Rust. If you want your jeans to stand out rather than blend in, this is the style for you.",True Religion,Jeans,"28,29,30,31,32,33,34",TRUE,Size,32,Leg,33,,,,0,,1,deny,manual,517.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/001a.jpeg?v=1401811203,,False
ricky-straight-super-t-mens-jean,Ricky Straight Super T Mens Jean,"A key piece from our spring collection, this iteration of our Ricky captures the essence of our sun bleached denim series to perfection. A classic straight leg jean is the fit favorite among True Religion men and is the ideal canvas to support this edgy wash. A rigorous finishing process delivers a washed out indigo shade and is then sanded down to carry out the perfect amount of distress. A sprinkling of bleach adds a distinct touch as does the thick Super T topstitch construction in Rust. If you want your jeans to stand out rather than blend in, this is the style for you.",True Religion,Jeans,"28,29,30,31,32,33,34",TRUE,Size,32,Leg,34,,,,0,,1,deny,manual,517.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/001a.jpeg?v=1401811203,,False
ricky-straight-super-t-mens-jean,Ricky Straight Super T Mens Jean,"A key piece from our spring collection, this iteration of our Ricky captures the essence of our sun bleached denim series to perfection. A classic straight leg jean is the fit favorite among True Religion men and is the ideal canvas to support this edgy wash. A rigorous finishing process delivers a washed out indigo shade and is then sanded down to carry out the perfect amount of distress. A sprinkling of bleach adds a distinct touch as does the thick Super T topstitch construction in Rust. If you want your jeans to stand out rather than blend in, this is the style for you.",True Religion,Jeans,"28,29,30,31,32,33,34",TRUE,Size,33,Leg,30,,,,0,,1,deny,manual,517.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/001a.jpeg?v=1401811203,,False
ricky-straight-super-t-mens-jean,Ricky Straight Super T Mens Jean,"A key piece from our spring collection, this iteration of our Ricky captures the essence of our sun bleached denim series to perfection. A classic straight leg jean is the fit favorite among True Religion men and is the ideal canvas to support this edgy wash. A rigorous finishing process delivers a washed out indigo shade and is then sanded down to carry out the perfect amount of distress. A sprinkling of bleach adds a distinct touch as does the thick Super T topstitch construction in Rust. If you want your jeans to stand out rather than blend in, this is the style for you.",True Religion,Jeans,"28,29,30,31,32,33,34",TRUE,Size,33,Leg,32,,,,0,,1,deny,manual,517.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/001a.jpeg?v=1401811203,,False
ricky-straight-super-t-mens-jean,Ricky Straight Super T Mens Jean,"A key piece from our spring collection, this iteration of our Ricky captures the essence of our sun bleached denim series to perfection. A classic straight leg jean is the fit favorite among True Religion men and is the ideal canvas to support this edgy wash. A rigorous finishing process delivers a washed out indigo shade and is then sanded down to carry out the perfect amount of distress. A sprinkling of bleach adds a distinct touch as does the thick Super T topstitch construction in Rust. If you want your jeans to stand out rather than blend in, this is the style for you.",True Religion,Jeans,"28,29,30,31,32,33,34",TRUE,Size,33,Leg,33,,,,0,,1,deny,manual,517.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/001a.jpeg?v=1401811203,,False
ricky-straight-super-t-mens-jean,Ricky Straight Super T Mens Jean,"A key piece from our spring collection, this iteration of our Ricky captures the essence of our sun bleached denim series to perfection. A classic straight leg jean is the fit favorite among True Religion men and is the ideal canvas to support this edgy wash. A rigorous finishing process delivers a washed out indigo shade and is then sanded down to carry out the perfect amount of distress. A sprinkling of bleach adds a distinct touch as does the thick Super T topstitch construction in Rust. If you want your jeans to stand out rather than blend in, this is the style for you.",True Religion,Jeans,"28,29,30,31,32,33,34",TRUE,Size,33,Leg,34,,,,0,,1,deny,manual,517.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/001a.jpeg?v=1401811203,,False
ricky-straight-super-t-mens-jean,Ricky Straight Super T Mens Jean,"A key piece from our spring collection, this iteration of our Ricky captures the essence of our sun bleached denim series to perfection. A classic straight leg jean is the fit favorite among True Religion men and is the ideal canvas to support this edgy wash. A rigorous finishing process delivers a washed out indigo shade and is then sanded down to carry out the perfect amount of distress. A sprinkling of bleach adds a distinct touch as does the thick Super T topstitch construction in Rust. If you want your jeans to stand out rather than blend in, this is the style for you.",True Religion,Jeans,"28,29,30,31,32,33,34",TRUE,Size,34,Leg,30,,,,0,,1,deny,manual,517.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/001a.jpeg?v=1401811203,,False
ricky-straight-super-t-mens-jean,Ricky Straight Super T Mens Jean,"A key piece from our spring collection, this iteration of our Ricky captures the essence of our sun bleached denim series to perfection. A classic straight leg jean is the fit favorite among True Religion men and is the ideal canvas to support this edgy wash. A rigorous finishing process delivers a washed out indigo shade and is then sanded down to carry out the perfect amount of distress. A sprinkling of bleach adds a distinct touch as does the thick Super T topstitch construction in Rust. If you want your jeans to stand out rather than blend in, this is the style for you.",True Religion,Jeans,"28,29,30,31,32,33,34",TRUE,Size,34,Leg,32,,,,0,,1,deny,manual,517.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/001a.jpeg?v=1401811203,,False
ricky-straight-super-t-mens-jean,Ricky Straight Super T Mens Jean,"A key piece from our spring collection, this iteration of our Ricky captures the essence of our sun bleached denim series to perfection. A classic straight leg jean is the fit favorite among True Religion men and is the ideal canvas to support this edgy wash. A rigorous finishing process delivers a washed out indigo shade and is then sanded down to carry out the perfect amount of distress. A sprinkling of bleach adds a distinct touch as does the thick Super T topstitch construction in Rust. If you want your jeans to stand out rather than blend in, this is the style for you.",True Religion,Jeans,"28,29,30,31,32,33,34",TRUE,Size,34,Leg,33,,,,0,,1,deny,manual,517.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/001a.jpeg?v=1401811203,,False
ricky-straight-super-t-mens-jean,Ricky Straight Super T Mens Jean,"A key piece from our spring collection, this iteration of our Ricky captures the essence of our sun bleached denim series to perfection. A classic straight leg jean is the fit favorite among True Religion men and is the ideal canvas to support this edgy wash. A rigorous finishing process delivers a washed out indigo shade and is then sanded down to carry out the perfect amount of distress. A sprinkling of bleach adds a distinct touch as does the thick Super T topstitch construction in Rust. If you want your jeans to stand out rather than blend in, this is the style for you.",True Religion,Jeans,"28,29,30,31,32,33,34",TRUE,Size,34,Leg,34,,,,0,,1,deny,manual,517.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/001a.jpeg?v=1401811203,,False
ricky-straight-super-t-mens-jean,,,,,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0383/9765/products/001d.jpeg?v=1401811203,,
ricky-straight-super-t-mens-jean,,,,,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0383/9765/products/001b.jpeg?v=1401811203,,
ricky-straight-super-t-mens-jean,,,,,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0383/9765/products/001c.jpeg?v=1401811203,,
geno-slim-straight-mens-jean,Geno Slim Straight Mens Jean,A refreshing update to winter's darker denim is our new sunbleached jeans for spring. The Geno in Light Antelope wash is a key piece from this collection as it captures the lightened up look in a modern way. Our signature slim straight Geno fit is perfectly tailored yet still has enough room for added comfort and carries out a polished look effortlessly. Premium denim sourced from iconic American mills is used to create this classic five pocket jean. A considerable amount of acid washing and dye treatments results in a washed out denim look that is on-trend for this season. Each piece has been thoroughly treated by hand in order to carry out a one-of-a-kind appearance.,True Religion,Jeans,"28,29,30,31,32,33,34",TRUE,Size,28,Leg,30,,,,0,,1,deny,manual,322.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/10504_lt_antelope_l_z.jpeg?v=1401811101,,False
geno-slim-straight-mens-jean,Geno Slim Straight Mens Jean,A refreshing update to winter's darker denim is our new sunbleached jeans for spring. The Geno in Light Antelope wash is a key piece from this collection as it captures the lightened up look in a modern way. Our signature slim straight Geno fit is perfectly tailored yet still has enough room for added comfort and carries out a polished look effortlessly. Premium denim sourced from iconic American mills is used to create this classic five pocket jean. A considerable amount of acid washing and dye treatments results in a washed out denim look that is on-trend for this season. Each piece has been thoroughly treated by hand in order to carry out a one-of-a-kind appearance.,True Religion,Jeans,"28,29,30,31,32,33,34",TRUE,Size,28,Leg,32,,,,0,,1,deny,manual,322.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/10504_lt_antelope_l_z.jpeg?v=1401811101,,False
geno-slim-straight-mens-jean,Geno Slim Straight Mens Jean,A refreshing update to winter's darker denim is our new sunbleached jeans for spring. The Geno in Light Antelope wash is a key piece from this collection as it captures the lightened up look in a modern way. Our signature slim straight Geno fit is perfectly tailored yet still has enough room for added comfort and carries out a polished look effortlessly. Premium denim sourced from iconic American mills is used to create this classic five pocket jean. A considerable amount of acid washing and dye treatments results in a washed out denim look that is on-trend for this season. Each piece has been thoroughly treated by hand in order to carry out a one-of-a-kind appearance.,True Religion,Jeans,"28,29,30,31,32,33,34",TRUE,Size,28,Leg,33,,,,0,,1,deny,manual,322.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/10504_lt_antelope_l_z.jpeg?v=1401811101,,False
